x,y,dx,dy,t
128,108,-4.0,4.0,140.71
128,108,0.0,0.0,140.72
124,112,-4.0,4.0,140.73
122,114,-2.0,2.0,140.74
122,114,0.0,0.0,140.75
118,118,-4.0,4.0,140.76
118,118,0.0,0.0,140.77
114,122,-4.0,4.0,140.78
112,124,-2.0,2.0,140.79
112,124,0.0,0.0,140.8
108,128,-4.0,4.0,140.81
108,128,0.0,0.0,140.82
104,132,-4.0,4.0,140.83
102,134,-2.0,2.0,140.84
102,134,0.0,0.0,140.85
98,138,-4.0,4.0,140.86
98,138,0.0,0.0,140.87
94,142,-4.0,4.0,140.88
92,144,-2.0,2.0,140.89000000000001
92,144,0.0,0.0,140.9
88,148,-4.0,4.0,140.91
88,148,0.0,0.0,140.92000000000002
84,152,-4.0,4.0,140.93
82,154,-2.0,2.0,140.94
82,154,0.0,0.0,140.95000000000002
78,158,-4.0,4.0,140.96
78,158,0.0,0.0,140.97
74,162,-4.0,4.0,140.98
72,164,-2.0,2.0,140.99
72,164,0.0,0.0,141.0
68,168,-4.0,4.0,141.01
68,168,0.0,0.0,141.02
64,172,-4.0,4.0,141.03
62,174,-2.0,2.0,141.04
62,174,0.0,0.0,141.05
58,178,-4.0,4.0,141.06
58,178,0.0,0.0,141.07
54,182,-4.0,4.0,141.08
52,184,-2.0,2.0,141.09
52,184,0.0,0.0,141.1
48,188,-4.0,4.0,141.11
48,188,0.0,0.0,141.12
44,192,-4.0,4.0,141.13
42,194,-2.0,2.0,141.14000000000001
42,194,0.0,0.0,141.15
38,198,-4.0,4.0,141.16
38,198,0.0,0.0,141.17000000000002
34,202,-4.0,4.0,141.18
32,204,-2.0,2.0,141.19
32,204,0.0,0.0,141.20000000000002
28,208,-4.0,4.0,141.21
28,208,0.0,0.0,141.22
24,212,-4.0,4.0,141.23
22,214,-2.0,2.0,141.24
22,214,0.0,0.0,141.25
18,218,-4.0,4.0,141.26
18,218,0.0,0.0,141.27
14,222,-4.0,4.0,141.28
12,224,-2.0,2.0,141.29
12,224,0.0,0.0,141.3
8,228,-4.0,4.0,141.31
8,228,0.0,0.0,141.32
4,232,-4.0,4.0,141.33
2,234,-2.0,2.0,141.34
2,234,0.0,0.0,141.35
2,238,0.0,4.0,141.36
2,238,0.0,0.0,141.37
6,242,4.0,4.0,141.38
8,244,2.0,2.0,141.39000000000001
8,244,0.0,0.0,141.4
12,248,4.0,4.0,141.41
12,248,0.0,0.0,141.42000000000002
16,252,4.0,4.0,141.43
18,254,2.0,2.0,141.44
18,254,0.0,0.0,141.45000000000002
22,258,4.0,4.0,141.46
22,258,0.0,0.0,141.47
26,262,4.0,4.0,141.48
28,264,2.0,2.0,141.49
28,264,0.0,0.0,141.5
32,268,4.0,4.0,141.51
32,268,0.0,0.0,141.52
36,272,4.0,4.0,141.53
38,274,2.0,2.0,141.54
38,274,0.0,0.0,141.55
42,278,4.0,4.0,141.56
42,278,0.0,0.0,141.57
46,282,4.0,4.0,141.58
48,284,2.0,2.0,141.59
48,284,0.0,0.0,141.6
52,288,4.0,4.0,141.61
52,288,0.0,0.0,141.62
56,292,4.0,4.0,141.63
58,294,2.0,2.0,141.64000000000001
58,294,0.0,0.0,141.65
62,298,4.0,4.0,141.66
62,298,0.0,0.0,141.67000000000002
66,302,4.0,4.0,141.68
68,304,2.0,2.0,141.69
68,304,0.0,0.0,141.70000000000002
72,308,4.0,4.0,141.71
72,308,0.0,0.0,141.72
76,312,4.0,4.0,141.73
78,314,2.0,2.0,141.74
78,314,0.0,0.0,141.75
82,318,4.0,4.0,141.76
82,318,0.0,0.0,141.77
86,322,4.0,4.0,141.78
88,324,2.0,2.0,141.79
88,324,0.0,0.0,141.8
92,328,4.0,4.0,141.81
92,328,0.0,0.0,141.82
96,332,4.0,4.0,141.83
98,334,2.0,2.0,141.84
98,334,0.0,0.0,141.85
102,338,4.0,4.0,141.86
102,338,0.0,0.0,141.87
106,342,4.0,4.0,141.88
108,344,2.0,2.0,141.89000000000001
108,344,0.0,0.0,141.9
112,348,4.0,4.0,141.91
112,348,0.0,0.0,141.92000000000002
116,352,4.0,4.0,141.93
118,354,2.0,2.0,141.94
118,354,0.0,0.0,141.95000000000002
122,358,4.0,4.0,141.96
122,358,0.0,0.0,141.97
126,362,4.0,4.0,141.98
128,364,2.0,2.0,141.99
128,364,0.0,0.0,142.0
132,368,4.0,4.0,142.01
132,368,0.0,0.0,142.02
136,372,4.0,4.0,142.03
138,374,2.0,2.0,142.04
138,374,0.0,0.0,142.05
142,378,4.0,4.0,142.06
142,378,0.0,0.0,142.07
146,382,4.0,4.0,142.08
148,384,2.0,2.0,142.09
148,384,0.0,0.0,142.1
152,388,4.0,4.0,142.11
152,388,0.0,0.0,142.12
156,392,4.0,4.0,142.13
158,394,2.0,2.0,142.14000000000001
158,394,0.0,0.0,142.15
162,398,4.0,4.0,142.16
162,398,0.0,0.0,142.17000000000002
166,402,4.0,4.0,142.18
168,404,2.0,2.0,142.19
168,404,0.0,0.0,142.20000000000002
172,408,4.0,4.0,142.21
172,408,0.0,0.0,142.22
176,412,4.0,4.0,142.23
178,414,2.0,2.0,142.24
178,414,0.0,0.0,142.25
182,418,4.0,4.0,142.26
182,418,0.0,0.0,142.27
186,422,4.0,4.0,142.28
188,424,2.0,2.0,142.29
188,424,0.0,0.0,142.3
192,428,4.0,4.0,142.31
192,428,0.0,0.0,142.32
196,432,4.0,4.0,142.33
198,434,2.0,2.0,142.34
198,434,0.0,0.0,142.35
202,438,4.0,4.0,142.36
202,438,0.0,0.0,142.37
206,442,4.0,4.0,142.38
208,444,2.0,2.0,142.39000000000001
208,444,0.0,0.0,142.4
212,448,4.0,4.0,142.41
212,448,0.0,0.0,142.42000000000002
216,452,4.0,4.0,142.43
218,454,2.0,2.0,142.44
218,454,0.0,0.0,142.45000000000002
222,458,4.0,4.0,142.46
222,458,0.0,0.0,142.47
226,462,4.0,4.0,142.48
228,464,2.0,2.0,142.49
228,464,0.0,0.0,142.5
232,468,4.0,4.0,142.51
232,468,0.0,0.0,142.52
236,472,4.0,4.0,142.53
238,474,2.0,2.0,142.54
238,474,0.0,0.0,142.55
242,478,4.0,4.0,142.56
242,478,0.0,0.0,142.57
246,482,4.0,4.0,142.58
248,484,2.0,2.0,142.59
248,484,0.0,0.0,142.6
252,488,4.0,4.0,142.61
252,488,0.0,0.0,142.62
256,492,4.0,4.0,142.63
258,494,2.0,2.0,142.64000000000001
258,494,0.0,0.0,142.65
262,498,4.0,4.0,142.66
262,498,0.0,0.0,142.67000000000002
266,502,4.0,4.0,142.68
268,504,2.0,2.0,142.69
268,504,0.0,0.0,142.70000000000002
272,508,4.0,4.0,142.71
272,508,0.0,0.0,142.72
276,512,4.0,4.0,142.73
278,514,2.0,2.0,142.74
278,514,0.0,0.0,142.75
282,518,4.0,4.0,142.76
282,518,0.0,0.0,142.77
286,522,4.0,4.0,142.78
288,524,2.0,2.0,142.79
288,524,0.0,0.0,142.8
292,528,4.0,4.0,142.81
292,528,0.0,0.0,142.82
296,532,4.0,4.0,142.83
298,534,2.0,2.0,142.84
298,534,0.0,0.0,142.85
302,538,4.0,4.0,142.86
302,538,0.0,0.0,142.87
306,542,4.0,4.0,142.88
308,544,2.0,2.0,142.89000000000001
308,544,0.0,0.0,142.9
312,548,4.0,4.0,142.91
312,548,0.0,0.0,142.92000000000002
316,552,4.0,4.0,142.93
318,554,2.0,2.0,142.94
318,554,0.0,0.0,142.95000000000002
322,558,4.0,4.0,142.96
322,558,0.0,0.0,142.97
326,562,4.0,4.0,142.98
328,564,2.0,2.0,142.99
328,564,0.0,0.0,143.0
332,568,4.0,4.0,143.01
332,568,0.0,0.0,143.02
336,572,4.0,4.0,143.03
338,574,2.0,2.0,143.04
338,574,0.0,0.0,143.05
342,578,4.0,4.0,143.06
342,578,0.0,0.0,143.07
346,582,4.0,4.0,143.08
348,584,2.0,2.0,143.09
348,584,0.0,0.0,143.1
352,588,4.0,4.0,143.11
352,588,0.0,0.0,143.12
356,592,4.0,4.0,143.13
358,594,2.0,2.0,143.14000000000001
358,594,0.0,0.0,143.15
362,598,4.0,4.0,143.16
362,598,0.0,0.0,143.17000000000002
366,602,4.0,4.0,143.18
368,604,2.0,2.0,143.19
368,604,0.0,0.0,143.20000000000002
372,608,4.0,4.0,143.21
372,608,0.0,0.0,143.22
376,612,4.0,4.0,143.23
378,614,2.0,2.0,143.24
378,614,0.0,0.0,143.25
382,618,4.0,4.0,143.26
382,618,0.0,0.0,143.27
386,622,4.0,4.0,143.28
388,624,2.0,2.0,143.29
388,624,0.0,0.0,143.3
392,628,4.0,4.0,143.31
392,628,0.0,0.0,143.32
396,632,4.0,4.0,143.33
398,634,2.0,2.0,143.34
398,634,0.0,0.0,143.35
402,630,4.0,-4.0,143.36
402,630,0.0,0.0,143.37
406,626,4.0,-4.0,143.38
408,624,2.0,-2.0,143.39000000000001
408,624,0.0,0.0,143.4
412,620,4.0,-4.0,143.41
412,620,0.0,0.0,143.42000000000002
416,616,4.0,-4.0,143.43
418,614,2.0,-2.0,143.44
418,614,0.0,0.0,143.45000000000002
422,610,4.0,-4.0,143.46
422,610,0.0,0.0,143.47
426,606,4.0,-4.0,143.48
428,604,2.0,-2.0,143.49
428,604,0.0,0.0,143.5
432,600,4.0,-4.0,143.51
432,600,0.0,0.0,143.52
436,596,4.0,-4.0,143.53
438,594,2.0,-2.0,143.54
438,594,0.0,0.0,143.55
442,590,4.0,-4.0,143.56
442,590,0.0,0.0,143.57
446,586,4.0,-4.0,143.58
448,584,2.0,-2.0,143.59
448,584,0.0,0.0,143.6
452,580,4.0,-4.0,143.61
452,580,0.0,0.0,143.62
456,576,4.0,-4.0,143.63
458,574,2.0,-2.0,143.64000000000001
458,574,0.0,0.0,143.65
462,570,4.0,-4.0,143.66
462,570,0.0,0.0,143.67000000000002
466,566,4.0,-4.0,143.68
468,564,2.0,-2.0,143.69
468,564,0.0,0.0,143.70000000000002
472,560,4.0,-4.0,143.71
472,560,0.0,0.0,143.72
476,556,4.0,-4.0,143.73
478,554,2.0,-2.0,143.74
478,554,0.0,0.0,143.75
482,550,4.0,-4.0,143.76
482,550,0.0,0.0,143.77
486,546,4.0,-4.0,143.78
488,544,2.0,-2.0,143.79
488,544,0.0,0.0,143.8
492,540,4.0,-4.0,143.81
492,540,0.0,0.0,143.82
496,536,4.0,-4.0,143.83
498,534,2.0,-2.0,143.84
498,534,0.0,0.0,143.85
502,530,4.0,-4.0,143.86
502,530,0.0,0.0,143.87
506,526,4.0,-4.0,143.88
508,524,2.0,-2.0,143.89000000000001
508,524,0.0,0.0,143.9
512,520,4.0,-4.0,143.91
512,520,0.0,0.0,143.92000000000002
516,516,4.0,-4.0,143.93
518,514,2.0,-2.0,143.94
518,514,0.0,0.0,143.95000000000002
522,510,4.0,-4.0,143.96
522,510,0.0,0.0,143.97
526,506,4.0,-4.0,143.98
528,504,2.0,-2.0,143.99
528,504,0.0,0.0,144.0
532,500,4.0,-4.0,144.01
532,500,0.0,0.0,144.02
536,496,4.0,-4.0,144.03
538,494,2.0,-2.0,144.04
538,494,0.0,0.0,144.05
542,490,4.0,-4.0,144.06
542,490,0.0,0.0,144.07
546,486,4.0,-4.0,144.08
548,484,2.0,-2.0,144.09
548,484,0.0,0.0,144.1
552,480,4.0,-4.0,144.11
552,480,0.0,0.0,144.12
556,476,4.0,-4.0,144.13
558,474,2.0,-2.0,144.14000000000001
558,474,0.0,0.0,144.15
562,470,4.0,-4.0,144.16
562,470,0.0,0.0,144.17000000000002
566,466,4.0,-4.0,144.18
568,464,2.0,-2.0,144.19
568,464,0.0,0.0,144.20000000000002
572,460,4.0,-4.0,144.21
572,460,0.0,0.0,144.22
576,456,4.0,-4.0,144.23
578,454,2.0,-2.0,144.24
578,454,0.0,0.0,144.25
582,450,4.0,-4.0,144.26
582,450,0.0,0.0,144.27
586,446,4.0,-4.0,144.28
588,444,2.0,-2.0,144.29
588,444,0.0,0.0,144.3
592,440,4.0,-4.0,144.31
592,440,0.0,0.0,144.32
588,436,-4.0,-4.0,144.33
586,434,-2.0,-2.0,144.34
586,434,0.0,0.0,144.35
582,430,-4.0,-4.0,144.36
582,430,0.0,0.0,144.37
578,426,-4.0,-4.0,144.38
576,424,-2.0,-2.0,144.39000000000001
576,424,0.0,0.0,144.4
572,420,-4.0,-4.0,144.41
572,420,0.0,0.0,144.42000000000002
568,416,-4.0,-4.0,144.43
566,414,-2.0,-2.0,144.44
566,414,0.0,0.0,144.45000000000002
562,410,-4.0,-4.0,144.46
562,410,0.0,0.0,144.47
558,406,-4.0,-4.0,144.48
556,404,-2.0,-2.0,144.49
556,404,0.0,0.0,144.5
552,400,-4.0,-4.0,144.51
552,400,0.0,0.0,144.52
548,396,-4.0,-4.0,144.53
546,394,-2.0,-2.0,144.54
546,394,0.0,0.0,144.55
542,390,-4.0,-4.0,144.56
542,390,0.0,0.0,144.57
538,386,-4.0,-4.0,144.58
536,384,-2.0,-2.0,144.59
536,384,0.0,0.0,144.6
532,380,-4.0,-4.0,144.61
532,380,0.0,0.0,144.62
528,376,-4.0,-4.0,144.63
526,374,-2.0,-2.0,144.64000000000001
526,374,0.0,0.0,144.65
522,370,-4.0,-4.0,144.66
522,370,0.0,0.0,144.67000000000002
518,366,-4.0,-4.0,144.68
516,364,-2.0,-2.0,144.69
516,364,0.0,0.0,144.70000000000002
512,360,-4.0,-4.0,144.71
512,360,0.0,0.0,144.72
508,356,-4.0,-4.0,144.73
506,354,-2.0,-2.0,144.74
506,354,0.0,0.0,144.75
502,350,-4.0,-4.0,144.76
502,350,0.0,0.0,144.77
498,346,-4.0,-4.0,144.78
496,344,-2.0,-2.0,144.79
496,344,0.0,0.0,144.8
492,340,-4.0,-4.0,144.81
492,340,0.0,0.0,144.82
488,336,-4.0,-4.0,144.83
486,334,-2.0,-2.0,144.84
486,334,0.0,0.0,144.85
482,330,-4.0,-4.0,144.86
482,330,0.0,0.0,144.87
478,326,-4.0,-4.0,144.88
476,324,-2.0,-2.0,144.89000000000001
476,324,0.0,0.0,144.9
472,320,-4.0,-4.0,144.91
472,320,0.0,0.0,144.92000000000002
468,316,-4.0,-4.0,144.93
466,314,-2.0,-2.0,144.94
466,314,0.0,0.0,144.95000000000002
462,310,-4.0,-4.0,144.96
462,310,0.0,0.0,144.97
458,306,-4.0,-4.0,144.98
456,304,-2.0,-2.0,144.99
456,304,0.0,0.0,145.0
452,300,-4.0,-4.0,145.01
452,300,0.0,0.0,145.02
448,296,-4.0,-4.0,145.03
446,294,-2.0,-2.0,145.04
446,294,0.0,0.0,145.05
442,290,-4.0,-4.0,145.06
442,290,0.0,0.0,145.07
438,286,-4.0,-4.0,145.08
436,284,-2.0,-2.0,145.09
436,284,0.0,0.0,145.1
432,280,-4.0,-4.0,145.11
432,280,0.0,0.0,145.12
428,276,-4.0,-4.0,145.13
426,274,-2.0,-2.0,145.14000000000001
426,274,0.0,0.0,145.15
422,270,-4.0,-4.0,145.16
422,270,0.0,0.0,145.17000000000002
418,266,-4.0,-4.0,145.18
416,264,-2.0,-2.0,145.19
416,264,0.0,0.0,145.20000000000002
412,260,-4.0,-4.0,145.21
412,260,0.0,0.0,145.22
408,256,-4.0,-4.0,145.23
406,254,-2.0,-2.0,145.24
406,254,0.0,0.0,145.25
402,250,-4.0,-4.0,145.26
402,250,0.0,0.0,145.27
398,246,-4.0,-4.0,145.28
396,244,-2.0,-2.0,145.29
396,244,0.0,0.0,145.3
392,240,-4.0,-4.0,145.31
392,240,0.0,0.0,145.32
388,236,-4.0,-4.0,145.33
386,234,-2.0,-2.0,145.34
386,234,0.0,0.0,145.35
382,230,-4.0,-4.0,145.36
382,230,0.0,0.0,145.37
378,226,-4.0,-4.0,145.38
376,224,-2.0,-2.0,145.39000000000001
376,224,0.0,0.0,145.4
372,220,-4.0,-4.0,145.41
372,220,0.0,0.0,145.42000000000002
368,216,-4.0,-4.0,145.43
366,214,-2.0,-2.0,145.44
366,214,0.0,0.0,145.45000000000002
362,210,-4.0,-4.0,145.46
362,210,0.0,0.0,145.47
358,206,-4.0,-4.0,145.48
356,204,-2.0,-2.0,145.49
356,204,0.0,0.0,145.5
352,200,-4.0,-4.0,145.51
352,200,0.0,0.0,145.52
348,196,-4.0,-4.0,145.53
346,194,-2.0,-2.0,145.54
346,194,0.0,0.0,145.55
342,190,-4.0,-4.0,145.56
342,190,0.0,0.0,145.57
338,186,-4.0,-4.0,145.58
336,184,-2.0,-2.0,145.59
336,184,0.0,0.0,145.6
332,180,-4.0,-4.0,145.61
332,180,0.0,0.0,145.62
328,176,-4.0,-4.0,145.63
326,174,-2.0,-2.0,145.64000000000001
326,174,0.0,0.0,145.65
322,170,-4.0,-4.0,145.66
322,170,0.0,0.0,145.67000000000002
318,166,-4.0,-4.0,145.68
316,164,-2.0,-2.0,145.69
316,164,0.0,0.0,145.70000000000002
312,160,-4.0,-4.0,145.71
312,160,0.0,0.0,145.72
308,156,-4.0,-4.0,145.73
306,154,-2.0,-2.0,145.74
306,154,0.0,0.0,145.75
302,150,-4.0,-4.0,145.76
302,150,0.0,0.0,145.77
298,146,-4.0,-4.0,145.78
296,144,-2.0,-2.0,145.79
296,144,0.0,0.0,145.8
292,140,-4.0,-4.0,145.81
292,140,0.0,0.0,145.82
288,136,-4.0,-4.0,145.83
286,134,-2.0,-2.0,145.84
286,134,0.0,0.0,145.85
282,130,-4.0,-4.0,145.86
282,130,0.0,0.0,145.87
278,126,-4.0,-4.0,145.88
276,124,-2.0,-2.0,145.89000000000001
276,124,0.0,0.0,145.9
272,120,-4.0,-4.0,145.91
272,120,0.0,0.0,145.92000000000002
268,116,-4.0,-4.0,145.93
266,114,-2.0,-2.0,145.94
266,114,0.0,0.0,145.95000000000002
262,110,-4.0,-4.0,145.96
262,110,0.0,0.0,145.97
258,106,-4.0,-4.0,145.98
256,104,-2.0,-2.0,145.99
256,104,0.0,0.0,146.0
252,100,-4.0,-4.0,146.01
252,100,0.0,0.0,146.02
248,96,-4.0,-4.0,146.03
246,94,-2.0,-2.0,146.04
246,94,0.0,0.0,146.05
242,90,-4.0,-4.0,146.06
242,90,0.0,0.0,146.07
238,86,-4.0,-4.0,146.08
236,84,-2.0,-2.0,146.09
236,84,0.0,0.0,146.1
232,80,-4.0,-4.0,146.11
232,80,0.0,0.0,146.12
228,76,-4.0,-4.0,146.13
226,74,-2.0,-2.0,146.14000000000001
226,74,0.0,0.0,146.15
222,70,-4.0,-4.0,146.16
222,70,0.0,0.0,146.17000000000002
218,66,-4.0,-4.0,146.18
216,64,-2.0,-2.0,146.19
216,64,0.0,0.0,146.20000000000002
212,60,-4.0,-4.0,146.21
212,60,0.0,0.0,146.22
208,56,-4.0,-4.0,146.23
206,54,-2.0,-2.0,146.24
206,54,0.0,0.0,146.25
202,50,-4.0,-4.0,146.26
202,50,0.0,0.0,146.27
198,46,-4.0,-4.0,146.28
196,44,-2.0,-2.0,146.29
196,44,0.0,0.0,146.3
192,40,-4.0,-4.0,146.31
192,40,0.0,0.0,146.32
188,36,-4.0,-4.0,146.33
186,34,-2.0,-2.0,146.34
186,34,0.0,0.0,146.35
182,30,-4.0,-4.0,146.36
182,30,0.0,0.0,146.37
178,26,-4.0,-4.0,146.38
176,24,-2.0,-2.0,146.39000000000001
176,24,0.0,0.0,146.4
172,20,-4.0,-4.0,146.41
172,20,0.0,0.0,146.42000000000002
168,16,-4.0,-4.0,146.43
166,14,-2.0,-2.0,146.44
166,14,0.0,0.0,146.45000000000002
162,10,-4.0,-4.0,146.46
162,10,0.0,0.0,146.47
158,6,-4.0,-4.0,146.48
156,4,-2.0,-2.0,146.49
156,4,0.0,0.0,146.5
152,0,-4.0,-4.0,146.51
152,0,0.0,0.0,146.52
148,4,-4.0,4.0,146.53
146,6,-2.0,2.0,146.54
146,6,0.0,0.0,146.55
142,10,-4.0,4.0,146.56
142,10,0.0,0.0,146.57
138,14,-4.0,4.0,146.58
136,16,-2.0,2.0,146.59
136,16,0.0,0.0,146.6
132,20,-4.0,4.0,146.61
132,20,0.0,0.0,146.62
128,24,-4.0,4.0,146.63
126,26,-2.0,2.0,146.64000000000001
126,26,0.0,0.0,146.65
122,30,-4.0,4.0,146.66
122,30,0.0,0.0,146.67000000000002
118,34,-4.0,4.0,146.68
116,36,-2.0,2.0,146.69
116,36,0.0,0.0,146.70000000000002
112,40,-4.0,4.0,146.71
112,40,0.0,0.0,146.72
108,44,-4.0,4.0,146.73
106,46,-2.0,2.0,146.74
106,46,0.0,0.0,146.75
102,50,-4.0,4.0,146.76
102,50,0.0,0.0,146.77
98,54,-4.0,4.0,146.78
96,56,-2.0,2.0,146.79
96,56,0.0,0.0,146.8
92,60,-4.0,4.0,146.81
92,60,0.0,0.0,146.82
88,64,-4.0,4.0,146.83
86,66,-2.0,2.0,146.84
86,66,0.0,0.0,146.85
82,70,-4.0,4.0,146.86
82,70,0.0,0.0,146.87
78,74,-4.0,4.0,146.88
76,76,-2.0,2.0,146.89000000000001
76,76,0.0,0.0,146.9
72,80,-4.0,4.0,146.91
72,80,0.0,0.0,146.92000000000002
68,84,-4.0,4.0,146.93
66,86,-2.0,2.0,146.94
66,86,0.0,0.0,146.95000000000002
62,90,-4.0,4.0,146.96
62,90,0.0,0.0,146.97
58,94,-4.0,4.0,146.98
56,96,-2.0,2.0,146.99
56,96,0.0,0.0,147.0
52,100,-4.0,4.0,147.01
52,100,0.0,0.0,147.02
48,104,-4.0,4.0,147.03
46,106,-2.0,2.0,147.04
46,106,0.0,0.0,147.05
42,110,-4.0,4.0,147.06
42,110,0.0,0.0,147.07
38,114,-4.0,4.0,147.08
36,116,-2.0,2.0,147.09
36,116,0.0,0.0,147.1
32,120,-4.0,4.0,147.11
32,120,0.0,0.0,147.12
28,124,-4.0,4.0,147.13
26,126,-2.0,2.0,147.14000000000001
26,126,0.0,0.0,147.15
22,130,-4.0,4.0,147.16
22,130,0.0,0.0,147.17000000000002
18,134,-4.0,4.0,147.18
16,136,-2.0,2.0,147.19
16,136,0.0,0.0,147.20000000000002
12,140,-4.0,4.0,147.21
12,140,0.0,0.0,147.22
8,144,-4.0,4.0,147.23
6,146,-2.0,2.0,147.24
6,146,0.0,0.0,147.25
2,150,-4.0,4.0,147.26
2,150,0.0,0.0,147.27
2,154,0.0,4.0,147.28
4,156,2.0,2.0,147.29
4,156,0.0,0.0,147.3
8,160,4.0,4.0,147.31
8,160,0.0,0.0,147.32
12,164,4.0,4.0,147.33
14,166,2.0,2.0,147.34
14,166,0.0,0.0,147.35
18,170,4.0,4.0,147.36
18,170,0.0,0.0,147.37
22,174,4.0,4.0,147.38
24,176,2.0,2.0,147.39000000000001
24,176,0.0,0.0,147.4
28,180,4.0,4.0,147.41
28,180,0.0,0.0,147.42000000000002
32,184,4.0,4.0,147.43
34,186,2.0,2.0,147.44
34,186,0.0,0.0,147.45000000000002
38,190,4.0,4.0,147.46
38,190,0.0,0.0,147.47
42,194,4.0,4.0,147.48
44,196,2.0,2.0,147.49
44,196,0.0,0.0,147.5
48,200,4.0,4.0,147.51
48,200,0.0,0.0,147.52
52,204,4.0,4.0,147.53
54,206,2.0,2.0,147.54
54,206,0.0,0.0,147.55
58,210,4.0,4.0,147.56
58,210,0.0,0.0,147.57
62,214,4.0,4.0,147.58
64,216,2.0,2.0,147.59
64,216,0.0,0.0,147.6
68,220,4.0,4.0,147.61
68,220,0.0,0.0,147.62
72,224,4.0,4.0,147.63
74,226,2.0,2.0,147.64000000000001
74,226,0.0,0.0,147.65
78,230,4.0,4.0,147.66
78,230,0.0,0.0,147.67000000000002
82,234,4.0,4.0,147.68
84,236,2.0,2.0,147.69
84,236,0.0,0.0,147.70000000000002
88,240,4.0,4.0,147.71
88,240,0.0,0.0,147.72
92,244,4.0,4.0,147.73
94,246,2.0,2.0,147.74
94,246,0.0,0.0,147.75
98,250,4.0,4.0,147.76
98,250,0.0,0.0,147.77
102,254,4.0,4.0,147.78
104,256,2.0,2.0,147.79
104,256,0.0,0.0,147.8
108,260,4.0,4.0,147.81
108,260,0.0,0.0,147.82
112,264,4.0,4.0,147.83
114,266,2.0,2.0,147.84
114,266,0.0,0.0,147.85
118,270,4.0,4.0,147.86
118,270,0.0,0.0,147.87
122,274,4.0,4.0,147.88
124,276,2.0,2.0,147.89000000000001
124,276,0.0,0.0,147.9
128,280,4.0,4.0,147.91
128,280,0.0,0.0,147.92000000000002
132,284,4.0,4.0,147.93
134,286,2.0,2.0,147.94
134,286,0.0,0.0,147.95000000000002
138,290,4.0,4.0,147.96
138,290,0.0,0.0,147.97
142,294,4.0,4.0,147.98
144,296,2.0,2.0,147.99
144,296,0.0,0.0,148.0
148,300,4.0,4.0,148.01
148,300,0.0,0.0,148.02
152,304,4.0,4.0,148.03
154,306,2.0,2.0,148.04
154,306,0.0,0.0,148.05
158,310,4.0,4.0,148.06
158,310,0.0,0.0,148.07
162,314,4.0,4.0,148.08
164,316,2.0,2.0,148.09
164,316,0.0,0.0,148.1
168,320,4.0,4.0,148.11
168,320,0.0,0.0,148.12
172,324,4.0,4.0,148.13
174,326,2.0,2.0,148.14000000000001
174,326,0.0,0.0,148.15
178,330,4.0,4.0,148.16
178,330,0.0,0.0,148.17000000000002
182,334,4.0,4.0,148.18
184,336,2.0,2.0,148.19
184,336,0.0,0.0,148.20000000000002
188,340,4.0,4.0,148.21
188,340,0.0,0.0,148.22
192,344,4.0,4.0,148.23
194,346,2.0,2.0,148.24
194,346,0.0,0.0,148.25
198,350,4.0,4.0,148.26
198,350,0.0,0.0,148.27
202,354,4.0,4.0,148.28
204,356,2.0,2.0,148.29
204,356,0.0,0.0,148.3
208,360,4.0,4.0,148.31
208,360,0.0,0.0,148.32
212,364,4.0,4.0,148.33
214,366,2.0,2.0,148.34
214,366,0.0,0.0,148.35
218,370,4.0,4.0,148.36
218,370,0.0,0.0,148.37
222,374,4.0,4.0,148.38
224,376,2.0,2.0,148.39000000000001
224,376,0.0,0.0,148.4
228,380,4.0,4.0,148.41
228,380,0.0,0.0,148.42000000000002
232,384,4.0,4.0,148.43
234,386,2.0,2.0,148.44
234,386,0.0,0.0,148.45000000000002
238,390,4.0,4.0,148.46
238,390,0.0,0.0,148.47
242,394,4.0,4.0,148.48
244,396,2.0,2.0,148.49
244,396,0.0,0.0,148.5
248,400,4.0,4.0,148.51
248,400,0.0,0.0,148.52
252,404,4.0,4.0,148.53
254,406,2.0,2.0,148.54
254,406,0.0,0.0,148.55
258,410,4.0,4.0,148.56
258,410,0.0,0.0,148.57
262,414,4.0,4.0,148.58
264,416,2.0,2.0,148.59
264,416,0.0,0.0,148.6
268,420,4.0,4.0,148.61
268,420,0.0,0.0,148.62
272,424,4.0,4.0,148.63
274,426,2.0,2.0,148.64000000000001
274,426,0.0,0.0,148.65
278,430,4.0,4.0,148.66
278,430,0.0,0.0,148.67000000000002
282,434,4.0,4.0,148.68
284,436,2.0,2.0,148.69
284,436,0.0,0.0,148.70000000000002
288,440,4.0,4.0,148.71
288,440,0.0,0.0,148.72
292,444,4.0,4.0,148.73
294,446,2.0,2.0,148.74
294,446,0.0,0.0,148.75
298,450,4.0,4.0,148.76
298,450,0.0,0.0,148.77
302,454,4.0,4.0,148.78
304,456,2.0,2.0,148.79
304,456,0.0,0.0,148.8
308,460,4.0,4.0,148.81
308,460,0.0,0.0,148.82
312,464,4.0,4.0,148.83
314,466,2.0,2.0,148.84
314,466,0.0,0.0,148.85
318,470,4.0,4.0,148.86
318,470,0.0,0.0,148.87
322,474,4.0,4.0,148.88
324,476,2.0,2.0,148.89000000000001
324,476,0.0,0.0,148.9
328,480,4.0,4.0,148.91
328,480,0.0,0.0,148.92000000000002
332,484,4.0,4.0,148.93
334,486,2.0,2.0,148.94
